AverageAge,Balance(m),Goal_ratio(%),Lose_score,Point,Rank,Score,Shot_accuracy(%),Total_shots,Valid_shot_ratio(%),Valid_shots,goal_gain_lose_gap,Team,season
-0.10513539627630017,-0.16678591639642049,1.5681944120138687,-0.8593040509596619,1.4719274171095347,-1.1272429603813559,0.8975319056456152,1.1229909221581087,-0.4860463934475078,-0.24054150262801896,-0.47867990578575004,0.9614448196361102,아스날,2013-2014
-2.1494347683154613,-0.5651294058591567,0.06901007275933545,0.6889915363550441,-0.8131549040374145,0.780398972571708,-0.7394759725759473,0.45606783457433975,-0.8373901140239945,-0.9552470244755595,-0.864767688070094,-0.7833994826664602,아스톤 빌라,2013-2014
-1.3706540551576853,-0.08856231318173495,0.04521349594577151,1.6953836681096028,-1.2590246252368191,1.647508942095828,-1.1346158052501176,0.45010117057469107,-1.1510898645387149,-0.9747789104267636,-1.0302338804776698,-1.4955808305450604,카디프,2013-2014
0.6736453168814757,0.07385376256923878,0.5925347626577436,-1.943110962079956,1.6391285625593113,-1.30066495428618,1.0668775482202597,0.7349827396650603,0.19154506766428803,-0.7335591586596826,-0.25116389122533306,1.5667989653329204,첼시,2013-2014
1.0630356734603619,-0.23118687486634237,-0.0975659649356125,-0.3174005953995148,-0.4230188979879354,0.086710996952412,-1.0781672577252361,0.1879941448758384,-1.0256099643328267,-0.7930869480899836,-0.9268175102229349,-0.5341360109089501,크리스탈 팰리스,2013-2014
0.5762977277367524,-0.9741540298973922,0.9256868380476403,-1.0141336096911324,1.0817914110600555,-0.9538209664765319,0.502392072971445,0.8796036959841851,-0.4044844583136805,-0.5696731277351278,-0.526940878571293,0.7833994826664602,에버튼,2013-2014
1.939163975762861,-0.3544911490099733,0.8067039539798202,2.546946241132691,-1.147557194936968,1.474086948191004,-0.6830274250510658,0.8976009705483424,-1.1322678795078316,-0.7141376439575863,-0.9681840583248289,-1.6024080327268504,풀럼,2013-2014
0.7709929060261954,-0.27485386621911867,0.7115176467255637,0.06967330142916166,-0.8688886191873401,0.9538209664765319,-0.7959245201008288,0.6804535266267023,-1.169911849569598,-0.5387422546007391,-0.9543952089575309,-0.5341360109089501,헐시티,2013-2014
-1.273306466012962,-0.3474227511291282,1.9489396410308923,-0.16257103666804423,1.7505959928591626,-1.474086948191004,2.760333973966704,1.5209418683939946,0.31075097285988174,-0.354845420589827,-0.03743672603221411,1.8160624370904304,리버풀,2013-2014
0.8683404951709187,0.887190745391813,2.163108832352969,-1.168963168422603,1.8620634231590136,-1.647508942095828,2.8167825214915854,2.06981283596605,0.22918903772605448,-0.751124127094201,-0.23737504185803507,2.3145893806054505,맨시티,2013-2014
-0.10513539627630017,0.43371375245848504,1.3302286438782285,-0.7044744922281913,0.6359216898606508,-0.6069769786668839,0.6717377155460894,1.2192893981865451,-0.5048683784783911,-0.5879342849272597,-0.5889907007241341,0.7477904152725302,맨유,2013-2014
-0.3971781637104665,-1.0962016999733173,-0.40692146351194486,0.5341619776235734,-0.20008403738823305,-0.086710996952412,-0.5136817824764215,0.013280343100410524,-0.30410053814897003,-0.9296292425741148,-0.582096276040485,-0.5697450783028801,뉴캐슬,2013-2014
-0.3971781637104665,-0.3533916204507307,-0.621090654834021,0.7664063157207793,-1.0918234797870425,1.30066495428618,-1.3604099953496436,-0.05655961990395207,-0.9942399892813547,-1.1211979152084124,-0.981972907692127,-1.2107082913936202,노리치,2013-2014
-1.9547395900260147,-0.19348875283516861,1.306432067064664,-0.4722301541309854,0.19005196866124607,-0.43355498476205995,0.10725224029727472,1.311538285523971,-0.8311161190137001,-0.7112899391634643,-0.802717865917253,0.28487253915144006,사우스햄튼,2013-2014
0.6736453168814757,-0.639583196870725,2.0917191019122767,-0.007741477936573639,-0.14435032223830746,-0.26013299085723596,-0.4007846874266585,1.9689681387205566,-1.3581316998784303,-0.7171485708557618,-1.092283702630511,-0.24926347175751007,스토크시티,2013-2014
-0.3971781637104665,-0.5684279915368844,0.18799295682715553,0.6115767569893087,-0.8131549040374145,0.6069769786668839,-0.6265788775261844,0.6032455465656741,-0.8122941339828169,-1.008313107311022,-0.864767688070094,-0.6765722804846701,선더랜드,2013-2014
-0.3971781637104665,-0.33155812477434254,0.7115176467255637,0.14708808079489694,-0.5902200434377122,0.26013299085723596,0.10725224029727472,0.7984543082787311,-0.5487863435504519,-0.6969920880096415,-0.644146098193326,0.0,스완지,2013-2014
-1.5653492334471284,-0.9985007337091919,0.04521349594577151,-0.08515625730230894,0.9145902656102787,-0.780398972571708,0.1637007878221562,0.3180887295824641,-0.0782367177783714,-0.7879180314108449,-0.41663008363290904,0.14243626957572003,토트넘,2013-2014
1.0630356734603619,-0.6819935841557955,1.3302286438782285,0.5341619776235734,-0.9246223343372657,1.1272429603813559,-0.5136817824764215,1.8156401641576565,-1.2075558196313645,-1.1841804397706748,-1.0991781273141599,-0.5697450783028801,웨스트 브로미치,2013-2014
1.7444687974734143,-0.3808798344317949,1.0922628757425883,-0.08515625730230894,-0.7016874737375633,0.43355498476205995,-0.6830274250510658,2.373811154075884,-1.2326517996725421,-1.780515021448871,-1.223277771619842,-0.3916997413332301,웨스트햄,2013-2014
-0.6892209311446329,0.6826784333726953,1.1160594525561518,-1.2463779477883383,1.2489925565098323,-1.30066495428618,1.0668775482202597,0.8068749837043694,-0.15352465790190428,-0.27025345243875465,-0.2856360146435781,1.2463173587875502,아스날,2014-2015
-0.3971781637104665,-0.5588463855206278,-0.621090654834021,0.37933241889210284,-0.8131549040374145,1.1272429603813559,-1.1910643527749991,-0.007886905960843342,-0.8060201389725224,-1.2187904579339532,-0.9130286608556369,-0.9258357522421802,아스톤 빌라,2014-2015
0.38160254944730926,-0.551306761114393,-0.6924803852747129,0.06967330142916166,-1.0918234797870425,1.474086948191004,-1.3604099953496436,-0.09584858539316476,-0.9440480291989994,-1.16966532965944,-0.9681840583248289,-0.8902266848482502,번리,2014-2015
0.38160254944730926,-0.8298016376196893,1.4492115279460485,-1.5560370652512796,1.9177971383089394,-1.647508942095828,1.1797746432700227,0.9749724312914513,-0.272730563097498,-0.15042079390187926,-0.32010813806182303,1.4599717631511304,첼시,2014-2015
0.8683404951709187,-0.30422698630174155,1.1636526061832804,-0.08515625730230894,-0.25581775253815864,-0.086710996952412,-0.2878875923768956,1.2626480514717313,-1.013061974312238,-0.7923477568585958,-0.9199230855392859,-0.14243626957572003,크리스탈 팰리스,2014-2015
1.0630356734603619,-0.14856515741468654,0.5449416090306157,-0.16257103666804423,-0.3115514676880842,0.086710996952412,-0.2314390448520141,0.40773432560677125,-0.705636218807812,-0.3091917950640557,-0.630357248826028,-0.07121813478786002,에버튼,2014-2015
0.38160254944730926,-0.28584915181154436,-0.07376938812204857,-0.08515625730230894,-0.9803560494871912,1.30066495428618,-1.0781672577252361,0.3410465974718684,-1.0381579543534156,-0.9875288915337992,-0.975078483008478,-0.6409632130907401,헐시티,2014-2015
0.8683404951709187,-0.3904614404480516,0.47355187858992354,0.22450286016063226,-0.6459537585876377,0.6069769786668839,-0.344336139901777,1.0481236305394808,-0.7432801888695785,-1.228843838355294,-0.8854509621210409,-0.32048160654537006,레스터시티,2014-2015
-1.273306466012962,0.06976979934919487,-0.026176234494920705,-0.3174005953995148,0.5244542595607996,-0.780398972571708,-0.0056448547524882275,0.22178494609833801,-0.15352465790190428,-0.7490333850304814,-0.444207782367505,0.14243626957572003,리버풀,2014-2015
2.0365115649075807,0.3892613835633927,1.2588389134375362,-1.0915483890568678,1.4719274171095347,-1.474086948191004,1.7442601185188373,1.2671878589194396,0.17272308263340483,-0.7061949365251307,-0.25116389122533306,1.6024080327268504,맨시티,2014-2015
-0.883916109434076,1.585391380510844,1.425414951132484,-1.168963168422603,0.9703239807602043,-1.1272429603813559,0.5588406204963264,1.1259801788107588,-0.6178002886636903,-0.3771717332530865,-0.595885125407783,0.8902266848482502,맨유,2014-2015
-0.9812636985787958,-0.4173213523952629,0.09280664957289937,0.8438210950865146,-0.7574211888874889,0.780398972571708,-0.6830274250510658,0.32665294989230376,-0.7934721489519336,-0.7670273250173475,-0.7958234412336039,-0.8190085500603902,뉴캐슬,2014-2015
1.3550784408945282,-0.4746539129843397,0.16419638001359158,1.6179688887438675,-1.2590246252368191,1.647508942095828,-0.5701303300013029,0.699899566380879,-0.7432801888695785,-1.1742949408839447,-0.871662112753743,-1.1038810892118303,QPR,2014-2015
-0.9812636985787958,-1.1866771928481343,0.735314223539128,-1.4786222858855442,0.41298682926094843,-0.6069769786668839,0.10725224029727472,1.0471525166040534,-0.567608328581335,-0.9591481564463441,-0.726879194397114,0.7477904152725302,사우스햄튼,2014-2015
0.8683404951709187,-0.7809511544876266,0.5211450322170518,-0.5496449334967207,0.0785845383613949,-0.26013299085723596,-0.2314390448520141,0.8976009705483424,-0.6930882287872232,-1.002579922798895,-0.802717865917253,0.10682720218179002,스토크시티,2014-2015
0.8683404951709187,-0.5096817513716387,-0.26414200263056087,0.06967330142916166,-0.8131549040374145,0.9538209664765319,-1.1910643527749991,-0.026538151257710297,-1.031883959343121,-0.680913959669351,-0.906134236171988,-0.7833994826664602,선더랜드,2014-2015
-0.20248298542102344,-1.0694988635345692,0.8542971076069481,-0.23998581603377953,0.19005196866124607,-0.43355498476205995,-0.344336139901777,0.8737772401900334,-0.9315000391784106,-0.621312985748567,-0.8371899893354979,-0.10682720218179002,스완지,2014-2015
-2.052087179170738,-0.6815223576304058,0.9732799916747682,0.06967330142916166,0.6359216898606508,-0.9538209664765319,0.3330464303968006,0.9167425804894123,-0.536238353529863,-0.5740135468353953,-0.602779550091432,0.17804533696965005,토트넘,2014-2015
1.257730851749805,-0.3948595546850219,0.35456899452210344,-0.08515625730230894,-0.478752613137861,0.43355498476205995,-0.7959245201008288,0.46786452141333973,-1.0193359693225323,-0.6491301692823672,-0.89234538680469,-0.4629178761210901,웨스트 브로미치,2014-2015
0.47895013859203256,-0.26652886427056777,0.33077241770853955,-0.39481537476525014,-0.3115514676880842,0.26013299085723596,-0.45723323495154,0.38813965980910836,-0.7558281788901673,-0.5459858793119622,-0.719984769713465,-0.10682720218179002,웨스트햄,2014-2015
0.8683404951709187,0.10589716629573648,0.4259587249627957,1.1534802125494559,-0.5902200434377122,0.9538209664765319,-0.4007846874266585,0.7343580857692221,-0.7558281788901673,-0.930365319633328,-0.816506715284551,-0.7833994826664602,본머스,2015-2016
-0.007787807131576893,-0.37255483248324406,0.6639244930984358,-1.2463779477883383,1.02605769591013,-1.474086948191004,0.7281862630709709,0.36947405144150686,-0.09705870280925463,-0.10669509037325799,-0.19600849375614107,1.0326629544239703,아스날,2015-2016
-0.3971781637104665,-0.7204770837292853,-0.7400735389018411,1.8502132268410734,-1.983562922185852,1.647508942095828,-1.4168585428745248,-0.2331546215802017,-0.9628700142298826,-1.0361926015768173,-0.947500784273882,-1.7448443023025704,아스톤 빌라,2015-2016
-0.20248298542102344,-0.6080110196696169,0.6163313394713079,0.06967330142916166,-0.14435032223830746,-0.086710996952412,0.38949497792168203,0.6388901486885755,-0.2978265431386756,-0.586508692730104,-0.47178548110210106,0.21365440436358005,첼시,2015-2016
0.8683404951709187,-0.3819793629910375,-0.3117351562576887,-0.08515625730230894,-0.5902200434377122,0.780398972571708,-0.7394759725759473,-0.10767536582103927,-0.5801563186019238,-0.6090755138935844,-0.637251673509677,-0.4273088087271601,크리스탈 팰리스,2015-2016
-0.10513539627630017,-0.16521516131178823,1.1160594525561518,0.22450286016063226,-0.3115514676880842,0.086710996952412,0.38949497792168203,0.6548733303532102,-0.5801563186019238,-0.03133802684520838,-0.47867990578575004,0.14243626957572003,에버튼,2015-2016
0.6736453168814757,-0.11416562106124041,1.2826354902511006,-1.2463779477883383,1.5833948474093857,-1.647508942095828,0.8975319056456152,1.2776089974112148,-0.35429249823132525,-0.6856713236714093,-0.533835303254942,1.1394901566057603,레스터시티,2015-2016
-1.6626968225918517,-0.18484959986969124,0.35456899452210344,-0.16257103666804423,0.41298682926094843,-0.43355498476205995,0.6152891680212079,0.33116043426590497,0.05351717743781111,-0.44714545180075393,-0.22358619249073708,0.4629178761210901,리버풀,2015-2016
1.160383262605085,1.4656998430618673,0.8542971076069481,-0.8593040509596619,0.747389120160502,-1.1272429603813559,1.0668775482202597,0.8068749837043694,0.003325217355455864,-0.5403255862672838,-0.2856360146435781,1.0682720218179003,맨시티,2015-2016
-1.1759588768682423,0.11956273553203693,0.7591108003526915,-1.3237927271540737,0.747389120160502,-0.9538209664765319,-0.17499049732713262,0.6096445775218194,-0.7683761689107561,-0.3791398585131271,-0.68551264629522,0.49852694351502014,맨유,2015-2016
-1.3706540551576853,0.8601737579361385,0.4497553017763596,0.9986506538179852,-0.8688886191873401,1.30066495428618,-0.45723323495154,0.3180887295824641,-0.8122941339828169,-0.30076533617152157,-0.692407070978869,-0.7477904152725302,뉴캐슬,2015-2016
1.0630356734603619,-0.29386000274316876,0.04521349594577151,1.1534802125494559,-1.0360897646371168,1.474086948191004,-0.7394759725759473,0.5212943205704994,-0.8185681289931113,-1.0803808596703854,-0.8854509621210409,-0.9970538870300403,노리치,2015-2016
-0.5918733419999096,-0.6333001765321961,0.5449416090306157,-0.8593040509596619,0.5801879747107251,-0.780398972571708,0.38949497792168203,0.9546957726139463,-0.2601825730769092,-1.044956633984773,-0.595885125407783,0.6409632130907401,사우스햄튼,2015-2016
0.8683404951709187,-0.27124112952446455,0.02141691913220758,0.22450286016063226,-0.08861660708838187,-0.26013299085723596,-0.6265788775261844,0.5591996619551295,-0.705636218807812,-1.1650269243232794,-0.850978838702796,-0.49852694351502014,스토크시티,2015-2016
0.5762977277367524,0.11516462129506663,0.47355187858992354,0.7664063157207793,-0.7574211888874889,1.1272429603813559,-0.2314390448520141,0.6428703151787257,-0.6617182537357511,-0.7492968852685616,-0.719984769713465,-0.49852694351502014,선더랜드,2015-2016
0.8683404951709187,-0.6708412230549066,0.5211450322170518,-0.007741477936573639,-0.3115514676880842,0.26013299085723596,-0.5701303300013029,0.6317142280822462,-0.9315000391784106,-0.6818562675574266,-0.850978838702796,-0.3560906739393001,스완지,2015-2016
-2.3441299466049044,-1.004783754047721,0.4497553017763596,-1.3237927271540737,0.9703239807602043,-1.30066495428618,0.9539804531704967,0.2225647338188574,0.21664104770546566,-0.11705117805108892,-0.0029646026139691166,1.2107082913936202,토트넘,2015-2016
1.4524260300392515,0.39790053652887,0.04521349594577151,-0.16257103666804423,-0.4230188979879354,0.43355498476205995,-0.6830274250510658,0.2711012505852304,-0.7746501639210505,-0.7247241617241016,-0.775140167182657,-0.3560906739393001,왓포드,2015-2016
1.939163975762861,-0.27862367842223607,-0.0023796576813567734,-0.3174005953995148,-0.5344863282877865,0.6069769786668839,-1.0217187102003547,0.7428580490621269,-1.031883959343121,-1.3883516066421377,-1.057811579212266,-0.49852694351502014,웨스트 브로미치,2015-2016
-0.20248298542102344,-0.21249488935921876,0.8305005307933837,-0.08515625730230894,0.5244542595607996,-0.6069769786668839,0.7281862630709709,0.9319170173857005,-0.19744262297396512,-0.7393723852758433,-0.464891056418452,0.49852694351502014,웨스트햄,2015-2016
-0.20248298542102344,-0.48250768840750086,1.068466298929024,1.1534802125494559,-0.3672851828380098,-0.26013299085723596,0.1637007878221562,1.0010852992922499,-0.6993622237975176,-0.5636992175756196,-0.692407070978869,-0.4273088087271601,본머스,2016-2017
-0.007787807131576893,0.8628440415800133,1.5919909888274322,-0.627059712862456,1.2489925565098323,-0.9538209664765319,1.4055688333695484,1.3175959047675168,-0.21626460800484834,-0.45141633447099094,-0.382157960214664,1.1750992239996902,아스날,2016-2017
0.7709929060261954,-0.052120795218266965,0.33077241770853955,0.22450286016063226,-0.7016874737375633,0.9538209664765319,-0.7394759725759473,0.6856650652808213,-0.9628700142298826,-0.9745197809282399,-0.933711934906584,-0.5697450783028801,번리,2016-2017
0.38160254944730926,-0.3741255875678763,1.8299567569630721,-1.4786222858855442,2.252199429208493,-1.647508942095828,1.8571572135686003,1.66548468528574,-0.09705870280925463,-0.6155718124735886,-0.36836911084736607,1.8516715044843604,첼시,2016-2017
1.160383262605085,0.051549040367460934,0.8780936844205116,0.8438210950865146,-0.6459537585876377,0.6069769786668839,-0.11854194980225116,1.2118307570991846,-0.7934721489519336,-0.991140083442009,-0.850978838702796,-0.4629178761210901,크리스탈 팰리스,2016-2017
0.5762977277367524,-0.35370577146765714,1.2588389134375362,-0.627059712862456,0.468720544410874,-0.6069769786668839,0.5588406204963264,0.8623722628908427,-0.536238353529863,-0.20507792331265406,-0.49936317983669704,0.6409632130907401,에버튼,2016-2017
0.5762977277367524,-0.5751822384008031,-0.026176234494920705,2.1598723443040146,-1.0360897646371168,1.30066495428618,-0.8523730676257103,0.5745279442259016,-0.875034084085761,-1.2244915327059842,-0.947500784273882,-1.5311898979389904,헐시티,2016-2017
0.6736453168814757,-0.3403543532482831,0.6639244930984358,0.8438210950865146,-0.478752613137861,0.26013299085723596,-0.2314390448520141,0.8300193681033425,-0.7621021739004616,-0.7796336676787353,-0.782034591866306,-0.5341360109089501,레스터시티,2016-2017
-0.9812636985787958,-0.8356134314328286,1.2588389134375362,-0.7818892715939266,1.3047262716597579,-1.1272429603813559,1.46201738089443,0.9551922491536474,-0.002948777654838542,-0.3142104244592071,-0.2097973431234391,1.2819264261814802,리버풀,2016-2017
1.4524260300392515,2.0919598953047416,1.068466298929024,-1.0141336096911324,1.416193701959609,-1.30066495428618,1.5749144759441929,1.166100850532534,0.19154506766428803,-0.7701262293097246,-0.2649527405926311,1.4599717631511304,맨시티,2016-2017
-0.20248298542102344,1.4141790762859296,-0.04997281130848463,-1.7882814033484855,0.9145902656102787,-0.780398972571708,0.10725224029727472,0.15290991585534697,-0.046866742726899384,-0.6570686195704654,-0.35458026148006805,0.8902266848482502,맨유,2016-2017
0.47895013859203256,-0.20841092613917483,-0.4545146171390727,0.06967330142916166,-1.3704920555366704,1.474086948191004,-1.4168585428745248,0.26841625178538836,-1.1510898645387149,-1.3567357912503053,-1.106072551997809,-0.9258357522421802,미들스브러,2016-2017
-0.7865685202893526,-1.0032129989630887,-0.5972940780204572,-0.3174005953995148,-0.3672851828380098,-0.43355498476205995,-0.6265788775261844,-0.2813618532565866,-0.23508659303573157,-0.7185133327151351,-0.47867990578575004,-0.24926347175751007,사우스햄튼,2016-2017
1.939163975762861,-0.1468373268215911,0.21178953364071945,0.3019176395263675,-0.478752613137861,0.43355498476205995,-0.6265788775261844,0.5591996619551295,-0.8248421240034057,-0.9249688595105899,-0.850978838702796,-0.5341360109089501,스토크시티,2016-2017
-0.10513539627630017,-0.4647581559511566,-0.3831248866983809,1.3083097712809264,-1.5934269161363728,1.647508942095828,-1.303961447824762,-0.12738666653416453,-1.0820759194254763,-0.6472080038716341,-0.9268175102229349,-1.4243626957572004,선더랜드,2016-2017
0.6736453168814757,-0.6113096053473447,0.47355187858992354,1.3857245506466616,-0.6459537585876377,0.780398972571708,-0.4007846874266585,0.6692217622859276,-0.7809241589313449,-0.7943811549597525,-0.7958234412336039,-0.8902266848482502,스완지,2016-2017
-1.6626968225918517,-0.2594604663897227,1.0446697221154604,-2.020525741445691,1.8620634231590136,-1.474086948191004,1.9136057610934818,0.7980070301030787,0.42368288304518104,-0.3336395393622965,0.038401945487924874,2.1365440436358005,토트넘,2016-2017
1.7444687974734143,-0.5555477998429,0.1166032263864633,1.230894991915191,-0.7016874737375633,1.1272429603813559,-0.6830274250510658,0.36498232750277976,-0.8122941339828169,-0.7818978205463816,-0.809612290600902,-0.9970538870300403,왓포드,2016-2017
2.2312067431970237,-0.5778525220446779,0.4973484554034879,-0.08515625730230894,-0.4230188979879354,-0.086710996952412,-0.5136817824764215,0.8470437412383424,-0.8813080790960554,-0.9763853288838017,-0.89234538680469,-0.28487253915144006,웨스트 브로미치,2016-2017
-0.10513539627630017,-0.08196514182627952,0.4497553017763596,0.9212358744522499,-0.4230188979879354,0.086710996952412,-0.2878875923768956,1.0193472396588215,-0.6868142337769287,-1.2267458038371655,-0.857873263386445,-0.6053541456968101,웨스트햄,2016-2017
0.08955978201314292,-0.21076705876612328,0.21178953364071945,0.6889915363550441,-0.478752613137861,0.26013299085723596,-0.4007846874266585,0.3977521373702261,-0.6428962687048679,-0.7099453136631044,-0.699301495662518,-0.5697450783028801,본머스,2017-2018
-0.10513539627630017,-0.8932601430388318,1.020873145301896,-0.08515625730230894,0.5801879747107251,-0.780398972571708,1.2362231907949042,0.7011561431022821,0.00959921236575027,-0.21833518448888575,-0.1684307950215451,0.8190085500603902,아스날,2017-2018
0.7709929060261954,0.2887330581469292,-0.21654884900343258,0.14708808079489694,-0.7016874737375633,0.780398972571708,-1.0217187102003547,0.31007703961519373,-0.906404059137233,-1.1295924147973166,-0.940606359590233,-0.7121813478786002,브라이튼,2017-2018
0.6736453168814757,-0.9735257278635393,0.06901007275933545,-1.0141336096911324,0.0785845383613949,-0.6069769786668839,-0.9088216151505917,0.4472371718548597,-0.9754180042504714,-0.9455381922775924,-0.933711934906584,-0.10682720218179002,번리,2017-2018
-0.007787807131576893,0.2855915479776649,0.35456899452210344,-1.0915483890568678,0.9703239807602043,-0.9538209664765319,0.5588406204963264,0.3481595121053572,0.003325217355455864,-0.4619923353961051,-0.2580583159089821,0.8546176174543202,첼시,2017-2018
0.38160254944730926,0.08217876451778967,0.1166032263864633,0.22450286016063226,-0.478752613137861,0.086710996952412,-0.4007846874266585,0.5864534586203546,-0.5801563186019238,-1.0863369162378946,-0.768245742499008,-0.3560906739393001,크리스탈 팰리스,2017-2018
-0.29983057456574325,0.45711800321950535,0.8305005307933837,0.4567471982578381,-0.20008403738823305,-0.43355498476205995,-0.45723323495154,1.169035275450394,-0.9879659942710602,-1.0100283746349967,-0.9543952089575309,-0.49852694351502014,에버튼,2017-2018
-0.3971781637104665,0.04055375477503521,-0.40692146351194486,0.4567471982578381,-0.8688886191873401,0.9538209664765319,-1.3604099953496436,0.02615399165228378,-1.1197198894872429,-0.952058691926598,-1.009550606426723,-1.0682720218179003,허더스필드,2017-2018
0.18690737115786618,-0.21940621173160058,1.3778217975053564,0.6115767569893087,-0.3115514676880842,-0.26013299085723596,0.22014933534703765,1.246179762106766,-0.7997461439622281,-0.5564451838105022,-0.747562468448061,-0.14243626957572003,레스터시티,2017-2018
-1.078611287723519,-0.9199629794775799,1.1874491829968439,-1.0915483890568678,1.2489925565098323,-1.1272429603813559,1.8007086660437188,1.1221093447724124,0.2542850177672321,-0.6075531489738251,-0.1684307950215451,1.6380171001207804,리버풀,2017-2018
-0.5918733419999096,2.8027265711008305,1.8061601801495086,-1.943110962079956,2.642335435257972,-1.647508942095828,3.042576711591111,1.457633808456546,0.5491627832510692,-0.4128609201885922,0.07976849358981887,2.8131163241204704,맨시티,2017-2018
-0.29983057456574325,1.6521484716077142,1.5443978352003043,-1.8656961827142207,1.5833948474093857,-1.474086948191004,0.8975319056456152,1.2978920004148846,-0.47349840342691896,-0.4820284414715361,-0.540729727938591,1.4243626957572004,맨유,2017-2018
-1.078611287723519,-0.35244916739995136,-0.24034542581699692,-0.39481537476525014,-0.478752613137861,-0.086710996952412,-0.7394759725759473,0.1519655422478737,-0.6428962687048679,-0.9171969241185115,-0.7544568931317099,-0.28487253915144006,뉴캐슬,2017-2018
-0.5918733419999096,-1.332286189193543,-0.4307180403255088,0.3019176395263675,-0.9246223343372657,1.1272429603813559,-0.8523730676257103,0.08662174120833707,-0.6052522986431015,-1.0911288525853198,-0.782034591866306,-0.6765722804846701,사우스햄튼,2017-2018
0.8683404951709187,-0.3951737057019483,-0.1689556953763047,1.230894991915191,-1.0918234797870425,1.474086948191004,-0.9652701626754732,0.26077433212429985,-0.8813080790960554,-1.005795143712661,-0.899239811488339,-1.1750992239996902,스토크시티,2017-2018
0.38160254944730926,-0.8707983453285908,-0.3117351562576887,0.3019176395263675,-1.0918234797870425,1.30066495428618,-1.3604099953496436,0.23530126658733824,-1.169911849569598,-1.1365749585899276,-1.071600428579564,-0.9970538870300403,스완지,2017-2018
-0.7865685202893526,-0.4793661782382364,0.9494834148612038,-1.2463779477883383,1.3604599868096834,-1.30066495428618,1.2362231907949042,0.8976009705483424,0.047243182427516704,-0.5525138018748624,-0.2649527405926311,1.3531445609693402,토트넘,2017-2018
0.965688084315642,0.10903867646500089,0.16419638001359158,0.9212358744522499,-0.6459537585876377,0.6069769786668839,-0.45723323495154,0.7536227740350806,-0.6617182537357511,-1.2200400605988422,-0.8440844140191469,-0.7121813478786002,왓포드,2017-2018
2.0365115649075807,0.058617438248306064,-0.4783111939526371,0.3019176395263675,-1.2032909100868936,1.647508942095828,-1.1910643527749991,0.3358289002242765,-0.9126780541475273,-1.475499722573568,-1.023339455794021,-0.8902266848482502,웨스트 브로미치,2017-2018
